age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income
40,Private,-48,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
47,Private,98,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,-32,0,60,United-States,<=50K
17,Private,43,10th,6,Never-married,Other-service,Own-child,White,Male,0,0,20,United-States,<=50K
49,Private,17,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
48,Private,-115,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,<=50K
41,Private,50,Assoc-acdm,12,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,<=50K
30,Self-emp-not-inc,76,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,75,United-States,<=50K
33,Private,11,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,>50K
55,Private,63,Bachelors,13,Married-civ-spouse,Other-service,Other-relative,Asian-Pac-Islander,Male,0,0,35,Philippines,<=50K
42,Private,77,Assoc-acdm,12,Widowed,Tech-support,Unmarried,White,Female,0,0,24,United-States,<=50K
40,Private,75,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,>50K
46,Local-gov,26,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,30,United-States,<=50K
41,Private,-41,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,8,0,43,United-States,>50K
53,Private,-111,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,<=50K
56,Private,-47,HS-grad,9,Widowed,Adm-clerical,Unmarried,Black,Female,0,0,38,United-States,<=50K
42,Private,-98,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Husband,White,Male,103,0,40,United-States,<=50K
35,Private,50,Assoc-voc,11,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,>50K
49,Self-emp-inc,122,Some-college,10,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,65,United-States,>50K
33,Private,119,5th-6th,3,Never-married,Other-service,Unmarried,White,Female,0,0,40,Mexico,<=50K
43,Private,36,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
59,Private,-48,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,>50K
17,Private,-5,11th,7,Never-married,Other-service,Own-child,White,Female,0,0,25,United-States,<=50K
23,Private,-18,Assoc-acdm,12,Never-married,Craft-repair,Other-relative,White,Male,0,0,40,United-States,<=50K
33,Private,86,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,65,United-States,>50K
23,Private,-78,Some-college,10,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
32,Private,51,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,>50K
37,Private,-107,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,<=50K
37,Private,86,Bachelors,13,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K
43,Private,-54,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Husband,Amer-Indian-Eskimo,Male,0,0,40,United-States,<=50K
30,Private,24,Masters,14,Married-civ-spouse,Other-service,Husband,White,Male,0,0,15,United-States,>50K
37,Private,61,Some-college,10,Divorced,Handlers-cleaners,Own-child,White,Male,0,-32,40,United-States,<=50K
35,Federal-gov,-19,Bachelors,13,Never-married,Tech-support,Not-in-family,Asian-Pac-Islander,Male,0,0,28,?,<=50K
28,Private,-95,Bachelors,13,Never-married,Handlers-cleaners,Other-relative,White,Male,0,0,25,United-States,<=50K
34,Private,116,7th-8th,4,Married-civ-spouse,Other-service,Wife,White,Female,0,0,40,United-States,<=50K
53,Private,-31,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Puerto-Rico,<=50K
47,Private,89,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,60,United-States,<=50K
30,Self-emp-not-inc,73,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,85,United-States,<=50K
22,Private,40,Assoc-acdm,12,Never-married,Handlers-cleaners,Not-in-family,Black,Male,0,8,40,?,>50K
33,Self-emp-inc,94,HS-grad,9,Never-married,Other-service,Unmarried,Asian-Pac-Islander,Male,0,0,40,Vietnam,<=50K
50,Private,53,HS-grad,9,Widowed,Adm-clerical,Unmarried,White,Female,0,0,35,United-States,<=50K
33,Private,-66,10th,6,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,<=50K
44,Private,88,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,55,United-States,<=50K
38,Private,33,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,52,United-States,>50K
34,State-gov,-80,Doctorate,16,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,60,United-States,<=50K
64,Private,116,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,75,0,40,United-States,<=50K
23,Private,-35,11th,7,Never-married,Farming-fishing,Other-relative,White,Female,0,0,40,Puerto-Rico,<=50K
44,Private,-123,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,45,Mexico,<=50K
18,?,-76,HS-grad,9,Never-married,?,Own-child,White,Male,0,0,10,United-States,<=50K
54,Self-emp-inc,116,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,-71,40,United-States,>50K
57,Private,-116,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Poland,<=50K
40,Local-gov,66,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,>50K
50,Private,-117,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,<=50K
38,Private,-67,Masters,14,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,United-States,>50K
56,Self-emp-inc,-87,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,110,40,United-States,>50K
61,Self-emp-inc,112,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
25,Private,50,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
36,Federal-gov,54,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,56,55,United-States,>50K
17,?,11,10th,6,Never-married,?,Own-child,White,Male,0,0,20,United-States,<=50K
28,Self-emp-inc,30,HS-grad,9,Never-married,Exec-managerial,Own-child,White,Male,0,0,40,United-States,<=50K
50,Private,-102,Masters,14,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,30,United-States,<=50K
32,Private,-115,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K
23,Private,-113,Some-college,10,Never-married,Sales,Not-in-family,White,Female,0,0,30,United-States,<=50K
45,Private,-20,Some-college,10,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Male,0,0,55,United-States,>50K
49,Local-gov,36,Masters,14,Separated,Prof-specialty,Unmarried,White,Female,0,0,50,United-States,<=50K
30,Private,17,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,50,United-States,<=50K
18,Private,-84,11th,7,Never-married,Transport-moving,Own-child,White,Male,0,0,16,United-States,<=50K
26,Private,0,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
23,Private,-37,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,50,United-States,<=50K
46,Private,2,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,10,United-States,<=50K
41,Private,-93,HS-grad,9,Separated,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K
25,Private,-8,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
30,Local-gov,-64,Masters,14,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
25,Private,-117,Some-college,10,Never-married,Exec-managerial,Own-child,White,Male,0,0,40,United-States,<=50K
57,Self-emp-inc,-67,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,>50K
43,State-gov,-33,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
30,Private,-114,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Female,0,0,30,United-States,<=50K
23,Private,-55,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,16,United-States,<=50K
42,Local-gov,-104,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,58,0,40,United-States,>50K
49,Private,81,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,-107,0,40,United-States,<=50K
17,Private,82,10th,6,Never-married,Prof-specialty,Own-child,White,Male,0,0,20,United-States,<=50K
21,Private,96,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
21,Private,113,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,<=50K
62,Private,-59,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,92,70,United-States,<=50K
59,Private,74,11th,7,Divorced,Other-service,Not-in-family,Black,Female,0,0,35,United-States,<=50K
46,State-gov,-12,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
70,?,100,Some-college,10,Married-civ-spouse,?,Husband,White,Male,0,0,10,United-States,>50K
56,Self-emp-not-inc,-128,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,>50K
74,Self-emp-inc,90,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,30,United-States,>50K
36,Private,-6,Masters,14,Never-married,Prof-specialty,Own-child,White,Male,0,0,40,United-States,<=50K
30,Self-emp-inc,-58,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,-80,0,60,?,>50K
62,Self-emp-not-inc,-50,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,48,United-States,<=50K
48,Private,-52,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,42,United-States,>50K
38,Private,102,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
22,Private,118,10th,6,Never-married,Transport-moving,Not-in-family,Amer-Indian-Eskimo,Male,0,0,84,United-States,<=50K
45,Private,11,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Canada,<=50K
58,?,111,HS-grad,9,Divorced,?,Unmarried,White,Male,0,0,40,United-States,<=50K
38,Private,22,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,99,United-States,<=50K
31,Private,12,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
37,Private,-32,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,45,United-States,>50K
32,Private,96,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
39,Private,119,HS-grad,9,Divorced,Machine-op-inspct,Unmarried,White,Male,0,-66,40,United-States,<=50K
23,Private,-5,7th-8th,4,Never-married,Craft-repair,Not-in-family,White,Male,0,0,25,Germany,<=50K
31,Private,107,11th,7,Separated,Other-service,Not-in-family,Black,Female,0,0,42,United-States,<=50K
21,Private,-94,HS-grad,9,Never-married,Transport-moving,Own-child,White,Male,0,0,40,United-States,<=50K
53,Private,100,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,52,United-States,>50K
48,Private,-101,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
26,Private,-74,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,31,0,40,United-States,>50K
44,Private,-12,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,Ecuador,<=50K
29,Private,-34,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
22,Local-gov,38,HS-grad,9,Never-married,Farming-fishing,Own-child,White,Male,0,0,40,United-States,<=50K
50,Self-emp-not-inc,116,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,30,United-States,<=50K
68,?,-54,11th,7,Married-civ-spouse,?,Husband,White,Male,0,0,30,United-States,<=50K
33,Private,57,HS-grad,9,Divorced,Sales,Not-in-family,White,Female,0,0,50,United-States,<=50K
70,Private,-104,10th,6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,50,United-States,<=50K
45,Local-gov,-125,11th,7,Married-civ-spouse,Other-service,Wife,White,Female,0,0,25,United-States,<=50K
37,Self-emp-not-inc,39,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,35,United-States,<=50K
32,Private,-76,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
24,Private,-6,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,<=50K
18,Private,-126,11th,7,Never-married,Other-service,Own-child,White,Female,0,0,22,United-States,<=50K
42,Self-emp-not-inc,-71,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,95,40,United-States,>50K
58,Private,-57,Some-college,10,Divorced,Machine-op-inspct,Not-in-family,Other,Male,0,0,40,Mexico,<=50K
73,Self-emp-not-inc,116,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,6,United-States,>50K
24,Private,16,Assoc-acdm,12,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,30,United-States,<=50K
22,Private,-28,Some-college,10,Never-married,Other-service,Own-child,White,Female,0,0,20,United-States,<=50K
60,Private,-107,11th,7,Widowed,Transport-moving,Unmarried,Black,Male,0,0,40,United-States,<=50K
43,Private,113,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,58,United-States,<=50K
32,Private,-90,11th,7,Divorced,Machine-op-inspct,Unmarried,White,Female,0,0,40,United-States,<=50K
27,Federal-gov,40,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,>50K
43,Private,-110,Bachelors,13,Married-civ-spouse,Other-service,Wife,Asian-Pac-Islander,Female,0,0,45,?,<=50K
37,Self-emp-inc,116,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
40,Private,84,HS-grad,9,Divorced,Tech-support,Unmarried,White,Female,0,0,40,United-States,<=50K
47,Private,73,HS-grad,9,Divorced,Other-service,Not-in-family,Black,Female,0,0,14,United-States,<=50K
53,Local-gov,-19,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,8,0,70,United-States,>50K
21,?,-120,Some-college,10,Married-civ-spouse,?,Wife,White,Female,-59,0,40,United-States,<=50K
36,Private,-88,Bachelors,13,Divorced,Sales,Other-relative,Asian-Pac-Islander,Female,0,0,40,South,<=50K
50,Self-emp-not-inc,104,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,30,United-States,<=50K
67,?,39,11th,7,Married-civ-spouse,?,Husband,White,Male,0,0,8,United-States,<=50K
24,State-gov,64,Bachelors,13,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,35,United-States,<=50K
30,Private,-30,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,60,United-States,<=50K
31,Private,12,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,16,United-States,<=50K
44,Private,-104,Bachelors,13,Divorced,Exec-managerial,Unmarried,White,Female,0,0,45,United-States,<=50K
23,Private,-62,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,<=50K
46,Private,101,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,90,0,30,United-States,<=50K
46,Private,54,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,-32,0,55,United-States,<=50K
53,Federal-gov,-113,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,40,United-States,<=50K
40,Private,-109,HS-grad,9,Widowed,Machine-op-inspct,Own-child,White,Female,0,0,30,United-States,<=50K
32,Private,125,Some-college,10,Divorced,Exec-managerial,Not-in-family,Black,Male,0,0,40,United-States,<=50K
30,Private,-12,HS-grad,9,Never-married,Adm-clerical,Unmarried,White,Female,0,0,24,United-States,<=50K
42,Local-gov,116,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,-51,35,United-States,<=50K
32,Private,-44,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,>50K
48,Self-emp-not-inc,-21,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,Mexico,>50K
32,Private,-102,Some-college,10,Divorced,Craft-repair,Unmarried,White,Male,0,0,40,United-States,<=50K
44,Private,-20,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,111,6,United-States,>50K
33,Private,127,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,8,0,48,United-States,>50K
35,Private,120,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,50,United-States,>50K
40,Self-emp-inc,-124,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
36,Private,-123,Assoc-voc,11,Never-married,Prof-specialty,Unmarried,Black,Female,0,0,38,United-States,<=50K
28,Private,-14,10th,6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
35,Private,36,HS-grad,9,Divorced,Craft-repair,Unmarried,White,Female,0,0,48,United-States,<=50K
44,Private,67,HS-grad,9,Never-married,Craft-repair,Not-in-family,Black,Male,0,0,40,United-States,<=50K
51,Private,-13,HS-grad,9,Divorced,Other-service,Other-relative,Black,Female,0,0,30,United-States,<=50K
19,Private,82,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,20,United-States,<=50K
39,Self-emp-not-inc,-78,Some-college,10,Separated,Craft-repair,Not-in-family,White,Male,0,0,60,United-States,>50K
34,Self-emp-not-inc,-65,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
50,Private,-94,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
45,Local-gov,-2,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
30,Self-emp-not-inc,79,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,70,?,<=50K
76,Private,8,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,8,United-States,<=50K
21,Private,-70,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,50,United-States,<=50K
34,Private,-127,Some-college,10,Never-married,Other-service,Own-child,Black,Male,0,0,40,United-States,<=50K
46,Private,123,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,70,United-States,<=50K
22,Private,-120,Some-college,10,Never-married,Protective-serv,Not-in-family,White,Male,0,0,40,United-States,<=50K
34,Private,118,HS-grad,9,Never-married,Other-service,Unmarried,Black,Male,0,0,30,United-States,<=50K
37,Private,-38,Assoc-voc,11,Married-civ-spouse,Tech-support,Wife,White,Female,0,0,24,United-States,>50K
24,Private,-88,Preschool,1,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,36,Mexico,<=50K
22,Private,70,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,45,United-States,<=50K
35,Private,38,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
71,Local-gov,-88,Masters,14,Widowed,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
23,Private,-42,Assoc-acdm,12,Never-married,Other-service,Own-child,Black,Male,0,0,44,United-States,<=50K
33,Private,-9,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K
24,Private,80,HS-grad,9,Never-married,Other-service,Unmarried,White,Female,0,0,35,United-States,<=50K
37,Private,4,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,8,0,45,United-States,>50K
56,?,-117,HS-grad,9,Divorced,?,Own-child,White,Male,0,0,40,United-States,<=50K
